source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,access_patterns,usage_frequency,temporal_patterns,country,region,city,application_data,behavioral_pattern,network_context
192.168.1.239,144.195.31.55,51487,8801,UDP,1045,0.20442795753479004,1031,404.0389392375946,248,164529,outbound,404.0389392375946,248,663.4233870967741,145105.12316272114,5.406456690818589,192.168.1.239->144.195.31.55:8801,0.6138022252705795,2024-08-21 18:11:18,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,296,0.6841447353363037,282,404.9165449142456,185,44867,outbound,404.9165449142456,185,242.5243243243243,5848.238597516436,6.220692288430462,192.168.1.239->144.195.31.55:8801,0.45688426991586584,2024-08-21 18:11:18,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,272,2.1804559230804443,258,403.4159438610077,130,28836,outbound,403.4159438610077,130,221.8153846153846,7430.104378698225,5.529366065063967,144.195.31.55->192.168.1.239:49484,0.3222480469061233,2024-08-21 18:11:19,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,1030,6.99763298034668,1016,402.15672969818115,198,124425,outbound,402.15672969818115,198,628.4090909090909,59162.726584022035,6.477496110399525,144.195.31.55->192.168.1.239:57388,0.4923453603489344,2024-08-21 18:11:19,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,66,4.1229047775268555,52,4.1229047775268555,2,140,outbound,4.1229047775268555,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:57863,0.48509488041091986,2024-08-21 18:11:19,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,66,0.18809103965759277,52,4.310995817184448,3,206,outbound,4.310995817184448,3,68.66666666666667,14.222222222222221,0.9182958340544896,34.117.59.81->192.168.1.239:57863,0.695894899280911,2024-08-21 18:11:19,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,1466,0.19167184829711914,1452,4.502667665481567,4,1672,outbound,4.502667665481567,4,418.0,366112.0,1.5,34.117.59.81->192.168.1.239:57863,0.8883622548172659,2024-08-21 18:11:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,714,0.25507211685180664,700,4.757739782333374,5,2386,outbound,4.757739782333374,5,477.2,306908.16000000003,1.9219280948873623,34.117.59.81->192.168.1.239:57863,1.0509191819540438,2024-08-21 18:11:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,1270,0.19086813926696777,1256,4.948607921600342,6,3656,outbound,4.948607921600342,6,609.3333333333334,343052.88888888893,2.2516291673878226,34.117.59.81->192.168.1.239:57863,1.2124621903890187,2024-08-21 18:11:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,57863,443,TCP,66,4.321304082870483,52,9.105991840362549,4,793,outbound,9.105991840362549,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,0.43927120407355236,2024-08-21 18:11:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,57863,443,TCP,146,0.19452118873596191,132,9.30051302909851,5,939,outbound,9.30051302909851,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,0.537604751948253,2024-08-21 18:11:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,57863,443,TCP,245,0.1980278491973877,231,9.498540878295898,6,1184,outbound,9.498540878295898,6,197.33333333333334,33730.555555555555,2.2516291673878226,192.168.1.239->34.117.59.81:443,0.6316759675909759,2024-08-21 18:11:21,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,693,2.5647737979888916,679,406.6037130355835,249,165222,outbound,406.6037130355835,249,663.5421686746988,144525.87071176272,5.422494198522155,192.168.1.239->144.195.31.55:8801,0.6123898823772154,2024-08-21 18:11:21,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,237,2.2882440090179443,223,405.70418787002563,131,29073,outbound,405.70418787002563,131,221.93129770992365,7375.132684575491,5.5518182134810905,144.195.31.55->192.168.1.239:49484,0.32289536050332346,2024-08-21 18:11:21,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,284,2.757352352142334,270,407.67389726638794,186,45151,outbound,407.67389726638794,186,242.747311827957,5825.995288472655,6.235516355001147,192.168.1.239->144.195.31.55:8801,0.4562470181368058,2024-08-21 18:11:21,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,0.6043262481689453,90,407.20803928375244,250,165326,outbound,407.20803928375244,250,661.304,145195.10758399998,5.411440833010882,192.168.1.239->144.195.31.55:8801,0.6139367985949656,2024-08-21 18:11:21,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,271,0.42340564727783203,257,408.09730291366577,187,45422,outbound,408.09730291366577,187,242.89839572192514,5799.085933255169,6.2502233538133956,192.168.1.239->144.195.31.55:8801,0.4582240526092387,2024-08-21 18:11:22,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,172,0.8389842510223389,158,406.543172121048,132,29245,outbound,406.543172121048,132,221.5530303030303,7338.004763544536,5.574013609999487,144.195.31.55->192.168.1.239:49484,0.3246887638312053,2024-08-21 18:11:22,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,4.427060842514038,55,407.6015441417694,116,8484,outbound,407.6015441417694,116,73.13793103448276,171.8258026159334,0.9550833659246951,144.195.31.55->192.168.1.239:51487,0.2845916598383975,2024-08-21 18:11:22,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1267,5.314319133758545,1253,408.2431170940399,227,160521,outbound,408.2431170940399,227,707.1409691629956,94818.76426866424,6.781388296460998,192.168.1.239->144.195.31.55:8801,0.556041217830771,2024-08-21 18:11:22,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,556,0.20581984519958496,542,408.4489369392395,228,161077,outbound,408.4489369392395,228,706.4780701754386,94502.64425592491,6.792313859259543,192.168.1.239->144.195.31.55:8801,0.5582093118139687,2024-08-21 18:11:22,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,556,0.26323509216308594,542,408.7121720314026,229,161633,outbound,408.7121720314026,229,705.82096069869,94188.41772658797,6.794438009414021,192.168.1.239->144.195.31.55:8801,0.5602965012316913,2024-08-21 18:11:23,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,556,0.20503497123718262,542,408.91720700263977,230,162189,outbound,408.91720700263977,230,705.1695652173913,93876.07124763707,6.793288960420232,192.168.1.239->144.195.31.55:8801,0.5624610460535481,2024-08-21 18:11:23,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,555,0.2032299041748047,541,409.1204369068146,231,162744,outbound,409.1204369068146,231,704.5194805194806,93566.8816551414,6.804102933967764,192.168.1.239->144.195.31.55:8801,0.5646259124733358,2024-08-21 18:11:23,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,617,1.9376440048217773,603,409.1456832885742,251,165943,outbound,409.1456832885742,251,661.1274900398406,144624.42996142918,5.427376769437614,192.168.1.239->144.195.31.55:8801,0.6134734160765113,2024-08-21 18:11:23,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,146,1.713843822479248,132,408.2570159435272,133,29391,outbound,408.2570159435272,133,220.98496240601503,7325.428345299338,5.5715580766048,144.195.31.55->192.168.1.239:49484,0.32577517300620606,2024-08-21 18:11:23,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,145,0.20665287971496582,131,408.4636688232422,134,29536,outbound,408.4636688232422,134,220.4179104477612,7313.526843394966,5.5573592905372005,144.195.31.55->192.168.1.239:49484,0.32805855263956635,2024-08-21 18:11:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,600,5.002803087234497,586,407.15953278541565,199,125025,outbound,407.15953278541565,199,628.2663316582915,58869.461730764386,6.476708698841042,144.195.31.55->192.168.1.239:57388,0.4887519116613156,2024-08-21 18:11:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,592,0.20339083671569824,578,407.36292362213135,200,125617,outbound,407.36292362213135,200,628.085,58581.657775,6.47596541016982,144.195.31.55->192.168.1.239:57388,0.4909626978853859,2024-08-21 18:11:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,592,0.20763802528381348,578,407.57056164741516,201,126209,outbound,407.57056164741516,201,627.905472636816,58296.6527561199,6.472826475164905,144.195.31.55->192.168.1.239:57388,0.4931661383676746,2024-08-21 18:11:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,592,0.21152305603027344,578,407.78208470344543,202,126801,outbound,407.78208470344543,202,627.7277227722773,58014.406063131064,6.467949557537641,144.195.31.55->192.168.1.239:57388,0.4953626154197089,2024-08-21 18:11:25,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,624,0.19647908210754395,610,407.978563785553,203,127425,outbound,407.978563785553,203,627.7093596059113,57728.6889271761,6.480937351208544,144.195.31.55->192.168.1.239:57388,0.4975751620781319,2024-08-21 18:11:25,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,217,0.20128393173217773,203,408.17984771728516,204,127642,outbound,408.17984771728516,204,625.6960784313726,58268.52527873894,6.484028729749652,144.195.31.55->192.168.1.239:57388,0.4997796954966163,2024-08-21 18:11:25,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,266,3.5808181762695312,252,411.6781210899353,188,45688,outbound,411.6781210899353,188,243.0212765957447,5771.063377093708,6.264814932337848,192.168.1.239->144.195.31.55:8801,0.45666745539515685,2024-08-21 18:11:25,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,66,5.387933015823364,52,10.336540937423706,7,3722,outbound,10.336540937423706,7,531.7142857142857,330193.63265306124,2.1280852788913944,34.117.59.81->192.168.1.239:57863,0.6772091401153673,2024-08-21 18:11:25,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,271,0.38813185691833496,257,412.06625294685364,189,45959,outbound,412.06625294685364,189,243.16931216931218,5744.648582066572,6.2687106949306965,192.168.1.239->144.195.31.55:8801,0.45866410716331174,2024-08-21 18:11:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,2.446977138519287,90,411.5926604270935,252,166047,outbound,411.5926604270935,252,658.9166666666666,145277.34623015873,5.416294323076709,192.168.1.239->144.195.31.55:8801,0.6122558155884255,2024-08-21 18:11:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1099,0.20503878593444824,1085,411.79769921302795,253,167146,outbound,411.79769921302795,253,660.6561264822135,145465.60902373103,5.4321304470000396,192.168.1.239->144.195.31.55:8801,0.6143793432636933,2024-08-21 18:11:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,4.196726083755493,55,411.7982702255249,117,8553,outbound,411.7982702255249,117,73.1025641025641,170.50230111768573,0.9497647669053235,144.195.31.55->192.168.1.239:51487,0.28411969757892364,2024-08-21 18:11:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,671,1.4190599918365479,657,409.5989077091217,205,128313,outbound,409.5989077091217,205,625.9170731707317,57994.25165972635,6.49688054392858,144.195.31.55->192.168.1.239:57388,0.5004896159185599,2024-08-21 18:11:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1099,0.5991630554199219,1085,412.3968622684479,254,168245,outbound,412.3968622684479,254,662.3818897637796,145646.40927831852,5.439990311549131,192.168.1.239->144.195.31.55:8801,0.6159115726604628,2024-08-21 18:11:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,291,1.2150049209594727,277,413.2812578678131,190,46250,outbound,413.2812578678131,190,243.42105263157896,5726.391135734072,6.27260562498421,192.168.1.239->144.195.31.55:8801,0.4597353409642665,2024-08-21 18:11:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,1466,1.6409718990325928,1452,11.977512836456299,8,5188,outbound,11.977512836456299,8,648.5,384391.75,2.1556390622295662,34.117.59.81->192.168.1.239:57863,0.6679182990019573,2024-08-21 18:11:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,162,0.25104212760925293,148,12.228554964065552,9,5350,outbound,12.228554964065552,9,594.4444444444445,365057.5802469136,2.4193819456463714,34.117.59.81->192.168.1.239:57863,0.7359822993352132,2024-08-21 18:11:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,146,3.7552011013031006,132,412.2188699245453,135,29682,outbound,412.2188699245453,135,219.86666666666667,7300.071111111111,5.552523396578294,144.195.31.55->192.168.1.239:49484,0.3274959247370483,2024-08-21 18:11:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,149,0.21714401245117188,135,412.43601393699646,136,29831,outbound,412.43601393699646,136,219.34558823529412,7283.049686418685,5.5541221459124195,144.195.31.55->192.168.1.239:49484,0.32974811947623783,2024-08-21 18:11:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,57863,443,TCP,66,7.338859796524048,52,16.837400674819946,7,1250,outbound,16.837400674819946,7,178.57142857142858,31023.959183673473,2.1280852788913944,192.168.1.239->34.117.59.81:443,0.41574113102079846,2024-08-21 18:11:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,57863,443,TCP,66,0.20035505294799805,52,17.037755727767944,8,1316,outbound,17.037755727767944,8,164.5,28532.0,2.0,192.168.1.239->34.117.59.81:443,0.4695454100777891,2024-08-21 18:11:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,852,5.274569988250732,838,414.3950068950653,232,163596,outbound,414.3950068950653,232,705.1551724137931,93256.92419738405,6.8148506036596626,192.168.1.239->144.195.31.55:8801,0.55985230550509,2024-08-21 18:11:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,57864,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-21 18:11:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1007,0.42616915702819824,993,414.8211760520935,233,164603,outbound,414.8211760520935,233,706.450643776824,93246.03297168856,6.825532707656213,192.168.1.239->144.195.31.55:8801,0.561687815018247,2024-08-21 18:11:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1099,2.423043966293335,1085,414.8199062347412,255,169344,outbound,414.8199062347412,255,664.0941176470589,145819.9048673587,5.444850461138028,192.168.1.239->144.195.31.55:8801,0.6147245977527868,2024-08-21 18:11:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1099,0.2744870185852051,1085,415.0943932533264,256,170443,outbound,415.0943932533264,256,665.79296875,145986.25010681152,5.447779799583403,192.168.1.239->144.195.31.55:8801,0.6167271930453821,2024-08-21 18:11:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,151,1.8290090560913086,137,414.26502299308777,137,29982,outbound,414.26502299308777,137,218.84671532846716,7263.735627897064,5.547415520217109,144.195.31.55->192.168.1.239:49484,0.3307061721266435,2024-08-21 18:11:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,303,2.9568960666656494,289,416.23815393447876,191,46553,outbound,416.23815393447876,191,243.7329842931937,5714.897288999753,6.276499525230086,192.168.1.239->144.195.31.55:8801,0.458871917902235,2024-08-21 18:11:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,704,0.6610329151153564,690,415.7554261684418,257,171147,outbound,415.7554261684418,257,665.9416342412451,145423.86818876897,5.463335166677737,192.168.1.239->144.195.31.55:8801,0.6181518840739734,2024-08-21 18:11:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,146,0.6032588481903076,132,414.8682818412781,138,30128,outbound,414.8682818412781,138,218.31884057971016,7249.275152278933,5.540882401519201,144.195.31.55->192.168.1.239:49484,0.3326356967747093,2024-08-21 18:11:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,4.166176080703735,55,415.96444630622864,118,8622,outbound,415.96444630622864,118,73.0677966101695,169.19879345015806,0.9445093452263629,144.195.31.55->192.168.1.239:51487,0.2836780908749342,2024-08-21 18:11:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,302,0.8137609958648682,288,417.0519149303436,192,46855,outbound,417.0519149303436,192,244.03645833333334,5702.722629123263,6.276460498960514,192.168.1.239->144.195.31.55:8801,0.46037433980387793,2024-08-21 18:11:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,104,0.901691198348999,90,416.65711736679077,258,171251,outbound,416.65711736679077,258,663.7635658914729,146079.4130911604,5.452366515601482,192.168.1.239->144.195.31.55:8801,0.6192141913488014,2024-08-21 18:11:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,57863,TCP,66,3.7739458084106445,52,16.002500772476196,10,5416,outbound,16.002500772476196,10,541.6,353684.64,2.321928094887362,34.117.59.81->192.168.1.239:57863,0.6249023288409827,2024-08-21 18:11:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,575,4.883507013320923,561,414.4824147224426,206,128888,outbound,414.4824147224426,206,625.6699029126214,57725.25025921387,6.488532447382963,144.195.31.55->192.168.1.239:57388,0.4970054040481971,2024-08-21 18:11:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,575,0.2828972339630127,561,414.76531195640564,207,129463,outbound,414.76531195640564,207,625.4251207729469,57458.727484888805,6.479425365944564,144.195.31.55->192.168.1.239:57388,0.49907741566815733,2024-08-21 18:11:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,57863,443,TCP,66,3.6404781341552734,52,20.678233861923218,9,1382,outbound,20.678233861923218,9,153.55555555555554,26320.02469135802,1.8799649487271108,192.168.1.239->34.117.59.81:443,0.4352402656869332,2024-08-21 18:11:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,575,0.4290947914123535,561,415.194406747818,208,130038,outbound,415.194406747818,208,625.1826923076923,57194.64931582841,6.469667096084708,144.195.31.55->192.168.1.239:57388,0.5009701398177449,2024-08-21 18:11:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
